Date,Open,High,Low,Close,Volume,UpAndDown
104/07/22,16.35,16.45,15.95,16.2,"2,032",-0.1
104/07/23,16.05,16.3,16,16.3,"1,446",0.1
104/07/24,16.2,16.25,15.85,15.85,"1,707",-0.45
104/07/27,15.85,16,14.85,15.15,"3,490",-0.7
104/07/28,15.1,15.15,14.3,14.55,"6,089",-0.6
104/07/29,14.6,15.1,14.6,15.1,"3,280",0.55
104/07/30,15.3,15.55,15.1,15.2,"2,591",0.1
104/07/31,15.25,15.3,14.95,15.15,"2,164",-0.05
104/08/03,15.45,15.95,15.3,15.8,"4,848",0.65
104/08/04,15.8,15.95,15.5,15.75,"4,315",-0.05
104/08/05,15.6,16.4,15.6,16.25,"3,190",0.5
104/08/06,16.25,16.35,16,16.05,"2,805",-0.2
104/08/07,16,16,15.85,15.9,968,-0.15
104/08/10,16,16.45,15.95,16.3,"1,833",0.4
104/08/11,16.3,16.5,15.9,15.9,"2,626",-0.4
104/08/12,15.8,15.85,15.35,15.5,"2,173",-0.4
104/08/13,15.5,15.7,15.4,15.5,"1,327",0
104/08/14,15.35,15.6,15.3,15.35,"1,700",-0.15
104/08/17,15.1,15.15,14.85,14.85,"2,028",-0.5
104/08/18,14.85,15,14.8,14.9,"1,949",0.05
104/08/19,14.95,14.95,14.5,14.65,"3,138",-0.25
104/08/20,14.55,14.85,14.5,14.65,"2,217",0
104/08/21,14.5,14.55,14.35,14.45,"2,339",-0.2
104/08/24,14.25,14.35,13.05,13.3,"4,589",-1.15
104/08/25,12.95,13.6,12.9,13.45,"3,080",0.15
104/08/26,13.45,13.6,13.3,13.5,"1,910",0.05
104/08/27,13.65,14.15,13.65,13.9,"3,107",0.4
104/08/28,14.15,14.3,13.95,14.25,"2,562",0.35
104/08/31,14.3,14.35,14,14.25,"2,242",0
104/09/01,14.2,14.2,13.9,14,"1,890",-0.25
104/09/02,13.85,14.2,13.8,13.95,"1,820",-0.05
104/09/03,14,14.1,13.95,14,"1,621",0.05
104/09/04,14,14.25,13.8,13.8,"1,679",-0.2
104/09/07,13.7,13.95,13.65,13.85,"1,209",0.05
104/09/08,13.95,14.15,13.75,13.95,"1,106",0.1
104/09/09,14.1,14.65,14.1,14.55,"2,637",0.6
104/09/10,14.55,15,14.4,15,"1,937",0.45
104/09/11,14.85,15,14.65,14.85,"1,363",-0.15
104/09/14,14.95,15.1,14.75,14.85,"2,054",0
104/09/15,14.9,15,14.55,14.8,"1,656",-0.05
104/09/16,14.9,14.9,14.65,14.7,"1,077",-0.1
104/09/17,14.8,15.2,14.8,15,"2,179",0.3
104/09/18,15,15.15,14.75,14.75,"1,224",-0.25
104/09/21,14.65,14.65,14.3,14.4,"1,766",-0.35
104/09/22,14.5,14.55,14.25,14.55,"1,219",0.15
104/09/23,14.45,14.45,14.05,14.05,"2,908",-0.5
104/09/24,14.1,14.2,13.8,13.8,"1,505",-0.25
104/09/25,13.85,13.85,13.6,13.7,"1,717",-0.1
104/09/30,13.65,14.1,13.6,13.85,"1,974",0.15
104/10/01,14,14.4,13.9,14.15,"1,634",0.3
104/10/02,14.2,14.3,14,14.1,"1,340",-0.05
104/10/05,14.3,14.3,14.05,14.25,"1,329",0.15
104/10/06,14.3,14.5,14.3,14.45,"1,842",0.2
104/10/07,14.3,14.45,14.15,14.45,"1,547",0
104/10/08,14.35,14.5,14.3,14.4,"1,453",-0.05
104/10/12,14.6,15,14.55,14.9,"2,597",0.5
104/10/13,14.9,15,14.75,15,"2,213",0.1
104/10/14,14.9,15,14.85,14.85,"1,152",-0.15
104/10/15,15,15.15,14.9,14.95,"1,953",0.1
104/10/16,15,15.1,14.95,15,"1,235",0.05
104/10/19,15,15,14.8,14.95,"1,149",-0.05
104/10/20,14.95,15.05,14.85,14.9,"1,259",-0.05
104/10/21,15,15,14.7,14.8,984,-0.1
104/10/22,14.7,14.85,14.6,14.65,"1,980",-0.15
104/10/23,14.85,15.2,14.7,15,"3,549",0.35
104/10/26,15,15.35,15,15.3,"2,451",0.3
104/10/27,15.2,15.2,14.85,15,"2,491",-0.3
104/10/28,15,15,14.8,14.9,"1,991",-0.1
104/10/29,14.8,14.85,14.7,14.7,"2,325",-0.2
104/10/30,14.7,14.7,14.45,14.5,"2,013",-0.2
104/11/02,14.55,14.85,14.45,14.85,"1,588",0.35
104/11/03,14.9,15,14.85,14.95,"3,170",0.1
104/11/04,15,15.05,14.85,14.9,"2,779",-0.05
104/11/05,14.9,15.05,14.9,15.05,"2,119",0.15
104/11/06,15,15,14.5,14.55,"2,864",-0.5
104/11/09,14.55,14.65,14.35,14.45,"2,456",-0.1
104/11/10,14.3,14.35,14.1,14.1,"2,193",-0.35
104/11/11,14.15,14.3,14,14,"1,377",-0.1
104/11/12,14,14.2,14,14,"1,765",0
104/11/13,13.95,14.05,13.7,13.85,"1,726",-0.15
104/11/16,13.7,13.7,13.4,13.6,"1,910",-0.25
104/11/17,13.7,13.95,13.6,13.65,"1,337",0.05
104/11/18,13.65,13.75,13.4,13.45,"1,724",-0.2
104/11/19,13.5,13.55,13.35,13.5,"1,549",0.05
104/11/20,13.5,13.55,13,13.25,"2,662",-0.25
104/11/23,13.25,13.25,12.95,13.15,"2,357",-0.1
104/11/24,13.05,13.1,12.9,12.95,"1,697",-0.2
104/11/25,13,13,12.55,12.6,"4,413",-0.35
104/11/26,12.65,13.35,12.6,13.05,"3,037",0.45
104/11/27,13.15,13.15,12.8,12.95,"1,902",-0.1
104/11/30,12.75,12.95,12.55,12.95,"1,926",0
104/12/01,12.95,13.05,12.8,12.9,"1,479",-0.05
104/12/02,12.9,13.05,12.9,12.95,"1,006",0.05
104/12/03,12.95,13.05,12.8,13.05,"1,004",0.1
104/12/04,12.9,13,12.75,12.95,"1,993",-0.1
104/12/07,12.9,13.1,12.9,13,"1,021",0.05
104/12/08,13,13.05,12.7,12.75,"1,630",-0.25
104/12/09,12.75,12.95,12.65,12.75,"1,913",0
104/12/10,12.9,12.95,12.75,12.85,"1,975",0.1
104/12/11,12.9,13.05,12.65,12.65,"1,463",-0.2
104/12/14,12.6,12.65,12.3,12.55,"1,190",-0.1
104/12/15,12.55,12.6,12.45,12.5,"1,227",-0.05
104/12/16,12.6,13.05,12.5,12.75,"1,636",0.25
104/12/17,12.85,13.1,12.85,13.1,"1,544",0.35
104/12/18,13.1,13.2,13,13,"1,398",-0.1
104/12/21,12.85,13.4,12.8,13.3,"1,909",0.3
104/12/22,13.3,13.45,13.15,13.25,"1,372",-0.05
104/12/23,13.35,13.4,13.25,13.3,"1,829",0.05
104/12/24,13.4,13.6,13.25,13.25,"2,279",-0.05
104/12/25,13.35,13.6,13.25,13.5,"2,045",0.25
104/12/28,13.55,13.75,13.3,13.3,"2,253",-0.2
104/12/29,13.45,13.45,13.3,13.35,"1,259",0.05
104/12/30,13.45,13.6,13.35,13.4,"1,410",0.05
104/12/31,13.45,13.5,13.2,13.25,709,-0.15
105/01/04,13.35,13.4,12.8,12.8,"2,033",-0.45
105/01/05,12.8,12.85,12.7,12.8,"1,699",0
105/01/06,12.85,12.95,12.55,12.6,"2,592",-0.2
105/01/07,12.6,12.7,12.25,12.4,"2,118",-0.2
105/01/08,12.4,12.5,12.25,12.45,"1,872",0.05
105/01/11,12.25,12.3,11.85,11.95,"2,485",-0.5
105/01/12,11.95,12.05,11.75,11.9,"2,389",-0.05
105/01/13,12,12.1,11.8,11.85,"1,364",-0.05
105/01/14,11.8,11.8,11.45,11.6,"2,199",-0.25
105/01/15,11.65,11.7,11.15,11.45,"2,479",-0.15
105/01/18,11.2,11.75,11.15,11.7,"2,406",0.25
105/01/19,11.65,11.7,11.35,11.55,"1,314",-0.15
105/01/20,11.45,11.5,11.1,11.2,"1,795",-0.35
105/01/21,11.25,11.4,11.1,11.1,"1,215",-0.1
105/01/22,11.2,11.3,11.1,11.15,"1,357",0.05
105/01/25,11.3,11.5,11.25,11.4,879,0.25
105/01/26,11.4,11.45,11.3,11.35,918,-0.05
105/01/27,11.45,11.45,11.1,11.2,"1,324",-0.15
105/01/28,11.3,11.6,11.25,11.4,"1,736",0.2
105/01/29,11.5,11.6,11.35,11.6,"1,416",0.2
105/01/30,11.7,12.3,11.6,12.2,"1,519",0.6
105/02/01,12.2,12.2,11.8,12.05,"1,496",-0.15
105/02/02,12.05,12.1,11.9,12.05,"1,132",0
105/02/03,12,12.05,11.5,11.5,"1,962",-0.55
105/02/15,11.45,11.75,11.3,11.7,"1,692",0.2
105/02/16,11.75,12.05,11.6,12.05,"1,711",0.35
105/02/17,12.1,12.1,11.65,11.7,"1,612",-0.35
105/02/18,11.9,12.05,11.75,11.8,"1,390",0.1
105/02/19,11.85,12.15,11.8,12,"1,841",0.2
105/02/22,12,12.45,12,12.15,"2,276",0.15
105/02/23,12.2,12.2,11.9,12,"1,919",-0.15
105/02/24,12,12.2,12,12.1,"1,201",0.1
105/02/25,12.15,12.15,11.9,11.95,"1,802",-0.15
105/02/26,12.05,12.1,11.9,12,"1,241",0.05
105/03/01,12.1,12.25,12.05,12.2,"1,678",0.2
105/03/02,12.35,12.9,12.3,12.85,"3,447",0.65
105/03/03,12.9,13.3,12.7,13.15,"3,424",0.3
105/03/04,13.2,13.25,13.05,13.15,"1,867",0
105/03/07,13.15,13.45,13.15,13.35,"2,280",0.2
105/03/08,13.45,13.95,13.25,13.45,"4,360",0.1
105/03/09,13.45,13.45,13.05,13.25,"2,008",-0.2
105/03/10,13.25,13.3,13.05,13.1,"1,563",-0.15
105/03/11,13.05,13.1,12.85,12.9,"2,465",-0.2
105/03/14,13,13.15,12.9,12.9,"1,661",0
105/03/15,12.95,13,12.25,12.25,"3,586",-0.65
105/03/16,12.25,12.85,12.2,12.7,"2,642",0.45
105/03/17,12.75,12.75,12.4,12.55,"3,452",-0.15
105/03/18,12.5,12.55,12.4,12.5,"1,580",-0.05
105/03/21,12.5,12.55,12.35,12.5,"1,438",0
105/03/22,12.5,12.5,12.35,12.4,"1,460",-0.1
105/03/23,12.45,12.6,12.35,12.5,"1,718",0.1
105/03/24,12.5,12.5,12.2,12.25,"1,624",-0.25
105/03/25,12.25,12.4,12.2,12.25,690,0
105/03/28,12.3,12.35,12.15,12.25,616,0
105/03/29,12.25,12.3,12.05,12.1,"1,415",-0.15
105/03/30,12.15,12.2,12.05,12.05,"1,733",-0.05
105/03/31,12.15,12.2,11.9,11.95,"1,869",-0.1
105/04/01,11.9,12,11.8,12,"1,407",0.05
105/04/06,11.85,11.85,11.5,11.55,"2,775",-0.45
105/04/07,11.55,11.6,11.4,11.45,"1,422",-0.1
105/04/08,11.45,11.9,11.4,11.8,"2,052",0.35
105/04/11,11.9,12.1,11.65,12.05,"1,805",0.25
105/04/12,12.05,12.1,11.8,11.8,"1,453",-0.25
105/04/13,11.8,12.2,11.8,12.2,"1,741",0.4
105/04/14,12.2,12.35,12.05,12.1,"1,391",-0.1
105/04/15,12.1,12.3,12.1,12.25,"1,671",0.15
105/04/18,12.2,12.25,11.85,12.05,"1,298",-0.2
105/04/19,12.2,12.2,11.85,11.9,"1,354",-0.15
105/04/20,12,12.05,11.75,11.8,"1,501",-0.1
105/04/21,11.85,12,11.75,11.85,758,0.05
105/04/22,11.9,11.95,11.7,11.9,843,0.05
105/04/25,11.9,12.2,11.85,12.15,"2,841",0.25
105/04/26,12.3,12.35,12,12.3,"2,767",0.15
105/04/27,12.25,12.35,12.15,12.35,"1,621",0.05
105/04/28,12.25,12.35,12,12.05,"2,308",-0.3
105/04/29,11.85,11.95,11.8,11.9,"1,736",-0.15
105/05/03,11.95,11.95,11.7,11.8,"1,729",-0.1
105/05/04,11.7,11.75,11.4,11.45,"2,692",-0.35
105/05/05,11.55,11.55,11.25,11.25,"2,008",-0.2
105/05/06,11.25,12,11.2,11.85,"4,078",0.6
105/05/09,11.85,11.9,11.75,11.75,"2,176",-0.1
105/05/10,11.7,11.75,11.45,11.6,"1,691",-0.15
105/05/11,11.6,11.6,11.45,11.45,"2,070",-0.15
105/05/12,11.35,11.4,11.25,11.3,"1,144",-0.15
105/05/13,11.35,11.35,10.95,11.2,"3,117",-0.1
105/05/16,11.2,11.2,11,11.1,"1,418",-0.1
105/05/17,11.1,11.2,11,11.05,"1,625",-0.05
105/05/18,11.05,11.25,10.95,11.1,"1,642",0.05
105/05/19,11.05,11.2,10.95,11.2,"1,725",0.1
105/05/20,11.15,11.2,10.9,11,"1,765",-0.2
105/05/23,11,11.25,10.9,11.2,"1,844",0.2
105/05/24,11.25,11.25,11.1,11.1,715,-0.1
105/05/25,11.2,11.3,11.1,11.25,871,0.15
105/05/26,11.25,11.3,11.1,11.2,"1,289",-0.05
105/05/27,11.3,11.3,11.1,11.25,"1,099",0.05
105/05/30,11.3,11.4,11.25,11.4,"2,122",0.15
105/05/31,11.4,11.55,11.35,11.5,"2,087",0.1
105/06/01,11.55,12.05,11.45,11.9,"3,369",0.4
105/06/02,11.9,12.05,11.8,12,"2,004",0.1
105/06/03,12,12,11.7,11.75,"2,735",-0.25
105/06/04,11.75,12.05,11.75,12,"1,293",0.25
105/06/06,12,12,11.7,11.75,"1,227",-0.25
105/06/07,11.85,11.9,11.75,11.85,"2,135",0.1
105/06/08,11.8,12.2,11.8,12.15,"2,996",0.3
105/06/13,12.1,12.15,11.8,11.85,"1,791",-0.3
105/06/14,11.8,11.9,11.75,11.9,"1,322",0.05
105/06/15,11.8,11.85,11.6,11.75,"1,152",-0.15
105/06/16,11.75,11.8,11.65,11.75,"1,825",0
105/06/17,11.85,11.9,11.7,11.7,"1,016",-0.05
105/06/20,11.85,12.1,11.8,12,"1,856",0.3
105/06/21,11.9,12.05,11.9,12.05,"1,893",0.05
105/06/22,12.05,12.35,12,12.35,"2,969",0.3
105/06/23,12.4,12.4,12.1,12.15,995,-0.2
105/06/24,12.25,12.25,11.75,11.75,"1,652",-0.4
105/06/27,11.65,11.85,11.6,11.8,856,0.05
105/06/28,11.7,11.8,11.5,11.75,"1,169",-0.05
105/06/29,11.8,11.9,11.75,11.9,"1,186",0.15
105/06/30,11.95,12.1,11.8,11.95,"1,305",0.05
105/07/01,12.1,12.3,12.05,12.15,"2,852",0.2
105/07/04,12.1,12.35,12.1,12.3,"2,471",0.15
105/07/05,12.3,12.3,12.1,12.2,936,-0.1
105/07/06,12.15,12.15,11.85,11.85,"2,032",-0.35
105/07/07,11.9,12,11.85,11.9,734,0.05
105/07/11,12.1,12.2,12,12.2,"1,934",0.3
105/07/12,12.3,12.3,12.15,12.2,"1,932",0
105/07/13,12.25,12.25,12,12.05,"2,466",-0.15
105/07/14,12.1,12.4,12.1,12.3,"2,878",0.25
105/07/15,12.35,12.65,12.3,12.4,"3,529",0.1
105/07/18,12.4,12.45,12.3,12.4,"1,404",0
105/07/19,12.4,12.65,12.35,12.65,"2,774",0.25
105/07/20,12.6,12.7,12.4,12.5,"1,815",-0.15
105/07/21,12.6,12.8,12.55,12.7,"2,291",0.2
105/07/22,12.7,12.8,12.45,12.55,"1,459",-0.15
105/07/25,12.55,12.65,12.35,12.5,"1,230",-0.05
105/07/26,12.5,12.55,12.4,12.5,955,0
105/07/27,12.5,12.55,12.3,12.4,"1,467",-0.1
105/07/28,12.35,12.5,12.2,12.45,"1,303",0.05
105/07/29,12.45,12.5,12.35,12.35,910,-0.1
105/08/01,12.4,12.5,12.25,12.4,"1,418",0.05
105/08/02,12.4,12.4,12.1,12.1,"2,349",-0.3
105/08/03,12.05,12.1,12,12.05,"1,797",-0.05
105/08/04,12.1,12.15,11.95,12.1,"1,055",0.05
105/08/05,12.2,12.2,12.05,12.15,"1,244",0.05
105/08/08,12.25,12.25,11.95,12.05,"1,090",-0.1
105/08/09,12.1,12.15,12,12,"1,192",-0.05
105/08/10,12,12.15,12,12.1,"1,598",0.1
105/08/11,12,12.1,11.85,12,"1,188",-0.1
105/08/12,12.05,12.1,12,12,"1,859",0
105/08/15,12,12.1,11.95,12,762,0
105/08/16,12,12,11.9,12,"1,475",0
105/08/17,12.05,12.15,11.95,12,"2,084",0
105/08/18,12.05,12.1,11.95,12.05,"1,088",0.05
105/08/19,12.1,12.1,12,12,643,-0.05
105/08/22,12,12,11.9,11.95,769,-0.05
105/08/23,11.95,12,11.9,12,787,0.05
105/08/24,12,12,11.9,11.9,832,-0.1
105/08/25,11.95,12.05,11.95,12.05,874,0.15
105/08/26,12.1,12.1,11.9,11.95,872,-0.1
105/08/29,11.95,12,11.85,11.9,"1,267",-0.05
105/08/30,11.9,12,11.65,11.75,"1,572",-0.15
105/08/31,11.95,12.4,11.85,12,"2,835",0.25
105/09/01,12.35,13.2,12.2,13.2,"9,090",1.2
105/09/02,13.5,14.4,13.5,13.85,"18,631",0.65
105/09/05,14.05,14.2,13.7,13.95,"7,644",0.1
105/09/06,13.95,13.95,13.55,13.75,"5,636",-0.2
105/09/07,14.05,14.15,13.65,13.75,"4,954",0
105/09/08,13.7,13.9,13.6,13.9,"3,748",0.15
105/09/09,13.9,14.1,13.75,13.95,"3,868",0.05
105/09/10,13.75,13.85,13.7,13.75,"2,338",-0.2
105/09/12,13.65,13.65,13.05,13.15,"5,373",-0.6
105/09/13,13.25,13.35,13,13.1,"3,373",-0.05
105/09/14,13.05,13.25,12.8,12.9,"2,826",-0.2
105/09/19,13,13.05,12.85,12.9,"2,109",0
105/09/20,13,13.3,13,13.2,"2,253",0.3
105/09/21,13.2,13.2,12.95,12.95,"2,762",-0.25
105/09/22,13.05,13.1,12.85,13,"1,327",0.05
105/09/23,13.05,13.15,12.9,12.95,"1,664",-0.05
105/09/26,13,13.05,12.8,12.9,"1,396",-0.05
105/09/29,13.05,13.05,12.5,12.55,"4,576",-0.35
105/09/30,12.45,12.5,12.1,12.1,"5,528",-0.45
105/10/03,12.3,12.3,12,12.05,"2,268",-0.05
105/10/04,12.15,12.25,12.05,12.15,"2,850",0.1
105/10/05,12.15,12.15,12,12.15,"2,094",0
105/10/06,12.15,12.2,12,12.05,"2,241",-0.1
105/10/07,12.05,12.15,12,12.1,"2,749",0.05
105/10/11,12.15,12.15,11.9,12,"2,419",-0.1
105/10/12,12.05,12.2,11.95,12.15,"1,867",0.15
105/10/13,12.15,12.15,11.95,12,"2,524",-0.15
105/10/14,12,12.05,11.9,11.95,"1,685",-0.05
105/10/17,12,12.1,11.9,11.95,"1,180",0
105/10/18,12,12,11.95,11.95,588,0
105/10/19,12,12,11.9,11.95,"1,644",0
105/10/20,11.95,12.25,11.9,12.2,"1,979",0.25
105/10/21,12.25,12.25,12,12.05,"1,827",-0.15
105/10/24,12.1,12.15,12,12,"1,485",-0.05
105/10/25,12,12.1,12,12,724,0
105/10/26,12,12.05,11.9,11.9,"1,109",-0.1
105/10/27,11.9,12,11.8,11.8,"1,780",-0.1
105/10/28,11.85,11.9,11.7,11.75,"1,476",-0.05
105/10/31,11.75,11.85,11.5,11.8,"1,789",0.05
105/11/01,11.9,11.9,11.7,11.7,"1,710",-0.1
105/11/02,11.75,11.8,11.6,11.6,"1,219",-0.1
105/11/03,11.6,11.7,11.5,11.5,"1,213",-0.1
105/11/04,11.45,11.6,11.4,11.5,"1,466",0
105/11/07,11.65,11.75,11.55,11.7,"1,077",0.2
105/11/08,11.65,11.65,11.45,11.5,"1,233",-0.2
105/11/09,11.6,11.65,11.3,11.35,"2,382",-0.15
105/11/10,11.6,11.6,11.5,11.55,"1,091",0.2
105/11/11,11.45,11.85,11.4,11.55,"2,901",0
105/11/14,11.6,12.2,11.55,12,"5,060",0.45
105/11/15,11.95,12,11.8,11.9,"2,371",-0.1
105/11/16,12.15,12.2,11.9,11.95,"2,743",0.05
105/11/17,12,12.2,12,12,"1,735",0.05
105/11/18,12.15,12.3,12.05,12.05,"2,942",0.05
105/11/21,12.05,12.1,11.8,11.9,"1,880",-0.15
105/11/22,11.85,12.1,11.75,12,"2,067",0.1
105/11/23,12.05,12.05,11.85,11.9,"1,251",-0.1
105/11/24,11.85,12.05,11.85,11.95,"1,298",0.05
105/11/25,12.05,12.2,11.95,12.1,"1,483",0.15
105/11/28,12.15,12.15,12,12,"2,150",-0.1
105/11/29,12,12.1,12,12,"1,331",0
105/11/30,12.1,12.1,11.85,12.05,"3,076",0.05
105/12/01,12,12,11.85,11.85,"1,917",-0.2
105/12/02,11.85,11.9,11.65,11.65,"2,813",-0.2
105/12/05,11.7,11.75,11.55,11.55,"1,918",-0.1
105/12/06,11.6,11.65,11.5,11.5,"1,903",-0.05
105/12/07,11.55,11.55,11.5,11.55,"1,238",0.05
105/12/08,11.65,11.75,11.55,11.7,"1,695",0.15
105/12/09,11.7,11.75,11.55,11.7,"1,936",0
105/12/12,11.75,11.8,11.5,11.55,"1,983",-0.15
105/12/13,11.55,11.55,11.4,11.5,"1,627",-0.05
105/12/14,11.5,11.55,11.35,11.35,"1,909",-0.15
105/12/15,11.35,11.45,11.3,11.4,"2,217",0.05
105/12/16,11.45,11.45,11.25,11.35,"1,881",-0.05
105/12/19,11.45,11.55,11.25,11.3,"1,863",-0.05
105/12/20,11.35,11.35,11.15,11.15,"2,104",-0.15
105/12/21,11.15,11.2,11.1,11.1,"1,584",-0.05
105/12/22,11.15,11.15,11,11,"1,577",-0.1
105/12/23,11.05,11.15,11,11,"1,513",0
105/12/26,11.1,11.25,11.1,11.1,"1,041",0.1
105/12/27,11.2,11.2,11,11,924,-0.1
105/12/28,11,11.1,11,11.05,"1,047",0.05
105/12/29,11.05,11.1,11,11,654,-0.05
105/12/30,11.05,11.2,11.05,11.1,846,0.1
106/01/03,11.2,11.65,11.2,11.6,"4,546",0.5
106/01/04,11.6,11.75,11.5,11.65,"1,863",0.05
106/01/05,11.65,11.7,11.5,11.55,"1,433",-0.1
106/01/06,11.6,11.95,11.6,11.9,"2,480",0.35
106/01/09,11.9,12.05,11.8,12,"3,480",0.1
106/01/10,12.05,12.15,11.9,12,"2,659",0
106/01/11,12,12.7,12,12.5,"7,587",0.5
106/01/12,12.55,12.75,12.45,12.65,"4,484",0.15
106/01/13,12.65,12.7,12.5,12.55,"1,350",-0.1
106/01/16,12.6,12.6,12.3,12.3,"1,303",-0.25
106/01/17,12.35,12.55,12.35,12.55,"1,271",0.25
106/01/18,12.55,12.75,12.4,12.75,"1,765",0.2
106/01/19,12.7,13.05,12.65,12.9,"3,325",0.15
106/01/20,12.8,13,12.8,12.8,"1,329",-0.1
106/01/23,12.9,13,12.8,12.9,"2,057",0.1
106/01/24,12.9,13,12.85,12.9,"1,828",0
106/02/02,12.95,13.45,12.8,13.3,"3,499",0.4
106/02/03,13.5,13.55,13.25,13.5,"4,118",0.2
106/02/06,13.6,13.65,13.45,13.5,"2,927",0
106/02/07,13.45,13.45,13.2,13.2,"3,075",-0.3
106/02/08,13.3,13.3,12.7,13,"2,566",-0.2
106/02/09,13.1,13.45,12.95,13.3,"3,702",0.3
106/02/10,13.4,14.05,13.35,13.75,"7,699",0.45
106/02/13,14,14,13.75,13.8,"2,975",0.05
106/02/14,13.8,13.85,13.55,13.75,"2,204",-0.05
106/02/15,13.8,14.35,13.7,14.2,"6,060",0.45
106/02/16,14.3,14.35,13.95,14.15,"3,326",-0.05
106/02/17,14.25,14.3,14.05,14.05,"2,120",-0.1
106/02/18,14.1,14.15,14,14,973,-0.05
106/02/20,14.25,14.55,14.2,14.2,"4,299",0.2
106/02/21,14.3,14.5,14.2,14.2,"3,946",0
106/02/22,14.4,14.45,14.25,14.35,"2,456",0.15
106/02/23,14.35,14.4,14.05,14.35,"2,482",0
106/02/24,14.35,14.6,14.35,14.55,"5,465",0.2
106/03/01,14.6,15.2,14.6,15,"7,026",0.45
106/03/02,15.3,15.75,15.2,15.3,"7,781",0.3
106/03/03,15.3,15.35,15,15.15,"2,923",-0.15
106/03/06,15.1,15.2,15,15.05,"3,458",-0.1
106/03/07,15.05,15.35,14.95,15,"2,655",-0.05
106/03/08,15.1,15.25,14.8,14.9,"2,971",-0.1
106/03/09,14.9,15,14.75,14.95,"3,920",0.05
106/03/10,14.85,14.95,14.4,14.45,"3,232",-0.5
106/03/13,14.5,14.85,14.5,14.65,"3,496",0.2
106/03/14,14.65,14.8,14.5,14.6,"1,698",-0.05
106/03/15,14.55,14.75,14.45,14.5,"2,981",-0.1
106/03/16,14.7,14.75,14.45,14.65,"2,706",0.15
106/03/17,14.65,14.9,14.6,14.7,"3,323",0.05
106/03/20,14.7,14.7,14.3,14.35,"2,558",-0.35
106/03/21,14.4,14.45,14,14.05,"4,225",-0.3
106/03/22,14,14.1,13.8,14,"4,197",-0.05
106/03/23,14.15,14.35,13.95,14.3,"3,683",0.3
106/03/24,14.25,14.3,14.1,14.2,"2,832",-0.1
106/03/27,14.15,14.15,13.85,13.9,"2,789",-0.3
106/03/28,13.9,14,13.6,13.8,"3,137",-0.1
106/03/29,13.95,14.15,13.9,14.15,"2,626",0.35
106/03/30,14.15,14.15,14,14.1,"2,267",-0.05
106/03/31,14.15,14.2,14.05,14.2,"1,730",0.1
106/04/05,14.2,14.2,13.9,13.95,"2,609",-0.25
106/04/06,14.05,14.05,13.6,13.65,"2,597",-0.3
106/04/07,13.65,13.75,13.6,13.7,"1,151",0.05
106/04/10,13.7,13.8,13.55,13.55,"2,091",-0.15
106/04/11,13.65,13.85,13.6,13.75,"2,088",0.2
106/04/12,13.8,13.85,13.65,13.75,"1,403",0
106/04/13,13.75,13.9,13.75,13.8,"1,455",0.05
106/04/14,13.8,13.8,13.4,13.45,"1,637",-0.35
106/04/17,13.4,13.45,13.05,13.1,"1,633",-0.35
106/04/18,13.2,13.7,13.15,13.65,"1,718",0.55
106/04/19,13.4,13.5,13.2,13.25,"1,647",-0.4
106/04/20,13.15,13.25,13.1,13.15,"1,250",-0.1
106/04/21,13.3,13.4,13.2,13.25,"1,216",0.1
106/04/24,13.3,13.3,13,13,"1,305",-0.25
106/04/25,13.35,13.6,13.1,13.5,"2,094",0.5
106/04/26,13.5,13.7,13.35,13.7,"1,875",0.2
106/04/27,13.6,13.7,13.4,13.6,"1,195",-0.1
106/04/28,13.6,13.65,13.25,13.3,"1,145",-0.3
106/05/02,13.55,13.95,13.55,13.85,"3,591",0.55
106/05/03,13.95,14,13.7,13.75,"2,049",-0.1
106/05/04,13.85,13.9,13.7,13.75,"2,189",0
106/05/05,13.75,13.75,13.6,13.6,672,-0.15
106/05/08,13.7,13.7,13.5,13.5,863,-0.1
106/05/09,13.45,13.5,12.95,13.05,"2,000",-0.45
106/05/10,13.2,13.3,13,13.2,"2,451",0.15
106/05/11,13.25,13.35,13,13.15,"1,813",-0.05
106/05/12,13.2,13.35,13.1,13.2,"1,123",0.05
106/05/15,13.4,13.8,13.3,13.35,"2,151",0.15
106/05/16,13.5,13.5,13.35,13.5,"2,018",0.15
106/05/17,13.5,13.55,13.05,13.1,"2,461",-0.4
106/05/18,13,13.6,13,13.6,"2,808",0.5
106/05/19,13.7,13.85,13.5,13.55,"2,724",-0.05
106/05/22,13.7,13.75,13.5,13.55,"2,360",0
106/05/23,13.6,13.8,13.55,13.8,"2,369",0.25
106/05/24,13.85,13.95,13.75,13.9,"1,336",0.1
106/05/25,13.9,14.5,13.85,14.5,"4,186",0.6
106/05/26,14.65,14.95,14.6,14.85,"6,483",0.35
106/05/31,14.95,15.3,14.85,15.1,"4,426",0.25
106/06/01,15,15.1,14.85,15,"2,468",-0.1
106/06/02,15,15.05,14.85,14.9,"2,083",-0.1
106/06/03,14.95,15,14.85,14.9,"1,442",0
106/06/05,14.9,15.2,14.85,15.1,"3,116",0.2
106/06/06,15.2,15.2,14.9,15.05,"1,846",-0.05
106/06/07,15.05,15.1,14.9,15.1,"2,519",0.05
106/06/08,15.2,15.35,15.05,15.2,"3,895",0.1
106/06/09,15.2,15.25,14.85,14.85,"2,433",-0.35
106/06/12,15.1,15.15,14.9,14.95,"1,614",0.1
